time_iso,elapsed_s,V_mV,I_mA,T_0p1C
2026-09-04T11:30:58.983,462.627,4065,12,235
2026-09-04T11:30:59.183,462.827,4065,13,235
2026-09-04T11:30:59.383,463.026,4065,12,235
2026-09-04T11:30:59.582,463.226,4065,15,235
2026-09-04T11:30:59.782,463.426,4065,14,236
2026-09-04T11:30:59.982,463.626,4066,14,235
2026-09-04T11:31:00.182,463.826,4065,15,235
2026-09-04T11:31:00.382,464.026,4065,13,235
2026-09-04T11:31:00.582,464.225,4065,12,235
2026-09-04T11:31:00.782,464.425,4065,13,235
2026-09-04T11:31:00.981,464.625,4065,13,235
2026-09-04T11:31:01.181,464.825,4063,11,235
2026-09-04T11:31:01.381,465.025,4065,14,236
2026-09-04T11:31:01.581,465.225,4065,13,235
2026-09-04T11:31:01.781,465.424,4065,13,235
2026-09-04T11:31:01.980,465.624,4066,14,235
2026-09-04T11:31:02.180,465.824,4065,13,235
2026-09-04T11:31:02.380,466.024,4065,13,236
2026-09-04T11:31:02.580,466.223,4063,13,235
2026-09-04T11:31:02.779,466.423,4065,16,236
2026-09-04T11:31:02.980,466.623,4065,14,235
2026-09-04T11:31:03.179,466.823,4065,14,236
2026-09-04T11:31:03.379,467.023,4065,15,235
2026-09-04T11:31:03.579,467.223,4065,13,236
2026-09-04T11:31:03.779,467.422,4065,14,235
2026-09-04T11:31:03.979,467.622,4066,12,236
2026-09-04T11:31:04.178,467.822,4066,12,235
2026-09-04T11:31:04.378,468.022,4063,13,235
2026-09-04T11:31:04.578,468.222,4065,13,235
2026-09-04T11:31:04.778,468.421,4065,13,236
2026-09-04T11:31:04.977,468.621,4065,15,235
2026-09-04T11:31:05.177,468.821,4065,14,236
2026-09-04T11:31:05.377,469.021,4066,14,235
2026-09-04T11:31:05.577,469.221,4065,14,236
2026-09-04T11:31:05.777,469.420,4065,13,236
2026-09-04T11:31:05.976,469.620,4065,15,235
2026-09-04T11:31:06.176,469.820,4065,11,236
2026-09-04T11:31:06.376,470.020,4065,16,235
2026-09-04T11:31:06.576,470.219,4065,12,236
2026-09-04T11:31:06.776,470.419,4065,14,236
2026-09-04T11:31:06.975,470.619,4065,13,235
2026-09-04T11:31:07.175,470.819,4065,13,235
2026-09-04T11:31:07.375,471.019,4066,13,236
2026-09-04T11:31:07.575,471.218,4065,15,236
2026-09-04T11:31:07.775,471.418,4065,13,236
2026-09-04T11:31:07.974,471.618,4065,14,235
2026-09-04T11:31:08.174,471.818,4065,15,236
2026-09-04T11:31:08.374,472.018,4065,14,236
2026-09-04T11:31:08.574,472.217,4065,15,236
2026-09-04T11:31:08.774,472.417,4065,14,235
2026-09-04T11:31:08.973,472.617,4065,12,236
2026-09-04T11:31:09.173,472.817,4065,12,235
2026-09-04T11:31:09.373,473.017,4066,13,236
2026-09-04T11:31:09.573,473.216,4065,13,236
2026-09-04T11:31:09.773,473.416,4065,13,235
2026-09-04T11:31:09.972,473.616,4065,14,236
2026-09-04T11:31:10.172,473.816,4066,15,236
2026-09-04T11:31:10.372,474.016,4065,13,236
2026-09-04T11:31:10.572,474.215,4065,15,236
2026-09-04T11:31:10.772,474.415,4065,13,236
2026-09-04T11:31:10.972,474.615,4065,14,236
2026-09-04T11:31:11.171,474.815,4066,11,236
2026-09-04T11:31:11.371,475.015,4065,14,235
2026-09-04T11:31:11.571,475.215,4066,12,236
2026-09-04T11:31:11.771,475.414,4065,12,236
2026-09-04T11:31:11.971,475.614,4065,14,236
2026-09-04T11:31:12.170,475.814,4065,12,236
2026-09-04T11:31:12.370,476.014,4065,13,235
2026-09-04T11:31:12.570,476.214,4065,14,236
2026-09-04T11:31:12.770,476.413,4065,13,236
2026-09-04T11:31:12.969,476.613,4066,13,235
2026-09-04T11:31:13.169,476.813,4065,14,236
2026-09-04T11:31:13.369,477.013,4065,15,236
2026-09-04T11:31:13.569,477.212,4065,13,236
2026-09-04T11:31:13.769,477.413,4065,14,236
2026-09-04T11:31:13.969,477.613,4065,14,235
2026-09-04T11:31:14.168,477.812,4065,12,236
2026-09-04T11:31:14.368,478.012,4065,14,236
2026-09-04T11:31:14.568,478.212,4065,12,236
2026-09-04T11:31:14.768,478.411,4065,12,236
2026-09-04T11:31:14.968,478.611,4065,13,236
2026-09-04T11:31:15.167,478.811,4065,13,236
2026-09-04T11:31:15.367,479.011,4065,13,236
2026-09-04T11:31:15.567,479.211,4065,15,236
2026-09-04T11:31:15.767,479.410,4065,13,236
2026-09-04T11:31:15.966,479.610,4066,14,236
2026-09-04T11:31:16.167,479.810,4065,14,236
2026-09-04T11:31:16.366,480.010,4066,15,236
2026-09-04T11:31:16.566,480.210,4065,14,237
2026-09-04T11:31:16.766,480.410,4065,13,236
2026-09-04T11:31:16.966,480.609,4065,15,236
2026-09-04T11:31:17.166,480.809,4066,13,236
2026-09-04T11:31:17.365,481.009,4065,14,236
2026-09-04T11:31:17.565,481.209,4066,12,237
2026-09-04T11:31:17.765,481.409,4065,12,236
2026-09-04T11:31:17.965,481.609,4065,14,236
2026-09-04T11:31:18.165,481.809,4066,15,236
2026-09-04T11:31:18.365,482.008,4065,14,236
2026-09-04T11:31:18.564,482.208,4063,15,236
2026-09-04T11:31:18.764,482.408,4065,13,236
2026-09-04T11:31:18.964,482.608,4065,14,235
2026-09-04T11:31:19.164,482.808,4066,14,236
2026-09-04T11:31:19.364,483.007,4066,15,236
2026-09-04T11:31:19.563,483.207,4065,14,236
2026-09-04T11:31:19.763,483.407,4065,14,235
2026-09-04T11:31:19.963,483.607,4065,14,236
2026-09-04T11:31:20.163,483.807,4065,13,236
2026-09-04T11:31:20.363,484.006,4065,13,236
2026-09-04T11:31:20.563,484.206,4066,12,235
2026-09-04T11:31:20.762,484.406,4065,13,235
2026-09-04T11:31:20.962,484.606,4065,13,235
2026-09-04T11:31:21.162,484.806,4066,16,235
2026-09-04T11:31:21.362,485.006,4065,13,236
2026-09-04T11:31:21.562,485.205,4065,15,235
2026-09-04T11:31:21.761,485.405,4065,15,235
2026-09-04T11:31:21.962,485.605,4066,13,235
2026-09-04T11:31:22.161,485.805,4066,15,236
2026-09-04T11:31:22.361,486.005,4065,13,235
2026-09-04T11:31:22.561,486.205,4065,12,236
2026-09-04T11:31:22.761,486.404,4066,12,235
2026-09-04T11:31:22.960,486.604,4065,13,235
2026-09-04T11:31:23.161,486.804,4065,12,235
2026-09-04T11:31:23.360,487.004,4066,13,235
2026-09-04T11:31:23.560,487.204,4065,14,234
2026-09-04T11:31:23.760,487.404,4065,13,235
2026-09-04T11:31:23.960,487.603,4065,13,235
2026-09-04T11:31:24.160,487.803,4065,13,235
2026-09-04T11:31:24.359,488.003,4065,13,235
2026-09-04T11:31:24.559,488.203,4065,14,235
2026-09-04T11:31:24.759,488.403,4065,14,235
2026-09-04T11:31:24.959,488.602,4065,15,236
2026-09-04T11:31:25.159,488.803,4066,12,235
2026-09-04T11:31:25.359,489.002,4065,15,235
2026-09-04T11:31:25.558,489.202,4065,13,235
2026-09-04T11:31:25.758,489.402,4066,12,236
2026-09-04T11:31:25.958,489.602,4066,13,235
2026-09-04T11:31:26.158,489.801,4065,12,235
2026-09-04T11:31:26.357,490.001,4065,14,235
2026-09-04T11:31:26.557,490.201,4065,13,235
2026-09-04T11:31:26.757,490.401,4065,15,235
2026-09-04T11:31:26.957,490.601,4065,13,235
2026-09-04T11:31:27.157,490.801,4065,15,234
2026-09-04T11:31:27.356,491.000,4065,13,235
2026-09-04T11:31:27.556,491.200,4065,15,235
2026-09-04T11:31:27.756,491.400,4065,11,235
2026-09-04T11:31:27.956,491.600,4065,16,234
2026-09-04T11:31:28.156,491.800,4065,12,235
2026-09-04T11:31:28.356,492.000,4065,14,234
2026-09-04T11:31:28.555,492.199,4066,13,235
2026-09-04T11:31:28.755,492.399,4065,12,234
2026-09-04T11:31:28.955,492.599,4065,13,234
2026-09-04T11:31:29.155,492.799,4065,12,234
2026-09-04T11:31:29.356,493.000,4065,14,235
2026-09-04T11:31:29.554,493.198,4066,14,234
2026-09-04T11:31:29.754,493.398,4065,15,235
2026-09-04T11:31:29.955,493.598,4065,13,234
2026-09-04T11:31:30.154,493.798,4065,15,235
2026-09-04T11:31:30.354,493.997,4065,13,234
2026-09-04T11:31:30.554,494.197,4065,14,235
2026-09-04T11:31:30.753,494.397,4065,11,234
2026-09-04T11:31:30.953,494.597,4065,15,234
2026-09-04T11:31:31.153,494.797,4066,12,234
2026-09-04T11:31:31.353,494.997,4065,13,235
2026-09-04T11:31:31.553,495.196,4065,14,234
2026-09-04T11:31:31.753,495.396,4065,12,234
2026-09-04T11:31:31.952,495.596,4065,13,234
2026-09-04T11:31:32.152,495.796,4065,15,235
2026-09-04T11:31:32.352,495.996,4066,14,234
2026-09-04T11:31:32.552,496.195,4066,15,235
2026-09-04T11:31:32.752,496.395,4065,15,234
2026-09-04T11:31:32.951,496.595,4066,14,235
2026-09-04T11:31:33.151,496.795,4065,14,234
2026-09-04T11:31:33.351,496.995,4066,14,235
2026-09-04T11:31:33.551,497.194,4065,14,234
2026-09-04T11:31:33.751,497.394,4065,13,235
2026-09-04T11:31:33.951,497.594,4065,15,234
2026-09-04T11:31:34.150,497.794,4066,12,235
2026-09-04T11:31:34.350,497.994,4065,13,235
2026-09-04T11:31:34.550,498.194,4065,12,234
2026-09-04T11:31:34.750,498.394,4065,14,234
2026-09-04T11:31:34.950,498.594,4065,13,234
2026-09-04T11:31:35.150,498.793,4065,15,235
2026-09-04T11:31:35.349,498.993,4065,13,234
2026-09-04T11:31:35.549,499.193,4066,15,234
2026-09-04T11:31:35.749,499.393,4066,12,234
2026-09-04T11:31:35.949,499.592,4065,14,235
2026-09-04T11:31:36.149,499.792,4066,14,234
2026-09-04T11:31:36.348,499.992,4065,16,234
2026-09-04T11:31:36.548,500.192,4066,12,234
2026-09-04T11:31:36.748,500.392,4065,14,234
2026-09-04T11:31:36.948,500.592,4066,13,234
2026-09-04T11:31:37.148,500.791,4066,12,235
2026-09-04T11:31:37.347,500.991,4065,13,234
2026-09-04T11:31:37.547,501.191,4065,12,234
2026-09-04T11:31:37.747,501.391,4066,13,235
2026-09-04T11:31:37.947,501.591,4065,14,235
2026-09-04T11:31:38.147,501.790,4065,15,234
2026-09-04T11:31:38.346,501.990,4065,13,234
2026-09-04T11:31:38.546,502.190,4065,15,234
2026-09-04T11:31:38.746,502.390,4066,13,234
2026-09-04T11:31:38.946,502.590,4065,14,235
2026-09-04T11:31:39.146,502.789,4065,11,234
2026-09-04T11:31:39.346,502.989,4065,15,235
2026-09-04T11:31:39.545,503.189,4066,12,234
2026-09-04T11:31:39.745,503.389,4065,13,235
2026-09-04T11:31:39.945,503.589,4065,14,235
2026-09-04T11:31:40.145,503.788,4066,12,234
2026-09-04T11:31:40.344,503.988,4065,13,234
2026-09-04T11:31:40.544,504.188,4066,12,235
2026-09-04T11:31:40.744,504.388,4066,13,234
2026-09-04T11:31:40.944,504.588,4065,13,235
2026-09-04T11:31:41.144,504.787,4065,15,234
2026-09-04T11:31:41.344,504.988,4065,14,235
2026-09-04T11:31:41.543,505.187,4065,14,234
2026-09-04T11:31:41.743,505.387,4065,14,235
2026-09-04T11:31:41.943,505.587,4066,13,234
2026-09-04T11:31:42.143,505.787,4065,12,235
2026-09-04T11:31:42.343,505.986,4065,13,234
2026-09-04T11:31:42.542,506.186,4065,12,235
2026-09-04T11:31:42.742,506.386,4065,11,234
2026-09-04T11:31:42.942,506.586,4065,13,234
2026-09-04T11:31:43.142,506.786,4066,15,235
2026-09-04T11:31:43.342,506.986,4065,13,235
2026-09-04T11:31:43.542,507.185,4065,15,235
2026-09-04T11:31:43.742,507.385,4066,13,235
2026-09-04T11:31:43.941,507.585,4066,14,234
2026-09-04T11:31:44.141,507.785,4065,14,235
2026-09-04T11:31:44.341,507.985,4065,14,235
2026-09-04T11:31:44.541,508.184,4065,14,234
2026-09-04T11:31:44.741,508.384,4065,12,235
2026-09-04T11:31:44.940,508.584,4066,16,235
2026-09-04T11:31:45.140,508.784,4065,12,235
2026-09-04T11:31:45.340,508.984,4066,14,235
2026-09-04T11:31:45.540,509.183,4066,14,234
2026-09-04T11:31:45.740,509.383,4065,12,234
2026-09-04T11:31:45.940,509.583,4066,13,235
2026-09-04T11:31:46.139,509.783,4066,14,235
2026-09-04T11:31:46.339,509.983,4066,13,235
2026-09-04T11:31:46.539,510.182,4065,14,234
2026-09-04T11:31:46.739,510.382,4066,16,235
2026-09-04T11:31:46.938,510.582,4065,14,235
2026-09-04T11:31:47.138,510.782,4065,15,235
2026-09-04T11:31:47.338,510.982,4065,13,234
2026-09-04T11:31:47.538,511.181,4065,14,235
2026-09-04T11:31:47.738,511.382,4065,11,235
2026-09-04T11:31:47.938,511.582,4065,13,235
2026-09-04T11:31:48.137,511.781,4066,12,235
2026-09-04T11:31:48.337,511.981,4066,13,235
2026-09-04T11:31:48.537,512.180,4065,14,235
2026-09-04T11:31:48.737,512.380,4066,13,235
2026-09-04T11:31:48.936,512.580,4066,13,235
2026-09-04T11:31:49.136,512.780,4066,14,235
2026-09-04T11:31:49.336,512.980,4065,12,234
2026-09-04T11:31:49.536,513.180,4066,14,235
2026-09-04T11:31:49.736,513.379,4065,14,235
2026-09-04T11:31:49.936,513.579,4066,16,235
2026-09-04T11:31:50.135,513.779,4066,12,235
2026-09-04T11:31:50.335,513.979,4065,13,235
2026-09-04T11:31:50.535,514.179,4066,14,235
2026-09-04T11:31:50.735,514.378,4066,12,236
2026-09-04T11:31:50.935,514.578,4066,13,235
2026-09-04T11:31:51.135,514.779,4066,12,234
2026-09-04T11:31:51.334,514.978,4066,13,235
2026-09-04T11:31:51.534,515.178,4066,13,235
2026-09-04T11:31:51.734,515.378,4066,15,235
2026-09-04T11:31:51.934,515.578,4065,13,235
2026-09-04T11:31:52.134,515.777,4065,15,235
2026-09-04T11:31:52.334,515.977,4065,13,235
2026-09-04T11:31:52.533,516.177,4065,14,236
2026-09-04T11:31:52.733,516.377,4066,11,235
2026-09-04T11:31:52.933,516.577,4065,14,235
2026-09-04T11:31:53.133,516.777,4065,12,235
2026-09-04T11:31:53.332,516.976,4065,12,236
2026-09-04T11:31:53.532,517.176,4065,14,235
2026-09-04T11:31:53.732,517.376,4066,12,235
2026-09-04T11:31:53.932,517.576,4065,13,236
2026-09-04T11:31:54.132,517.776,4065,14,236
2026-09-04T11:31:54.331,517.975,4065,13,235
2026-09-04T11:31:54.531,518.175,4065,14,236
2026-09-04T11:31:54.732,518.376,4065,14,236
2026-09-04T11:31:54.931,518.575,4065,15,236
2026-09-04T11:31:55.131,518.775,4065,14,236
2026-09-04T11:31:55.331,518.974,4065,15,236
2026-09-04T11:31:55.530,519.174,4065,13,235
2026-09-04T11:31:55.730,519.374,4065,12,236
2026-09-04T11:31:55.930,519.574,4066,14,236
2026-09-04T11:31:56.130,519.774,4066,12,236
2026-09-04T11:31:56.330,519.973,4066,11,236
2026-09-04T11:31:56.529,520.173,4065,13,236
2026-09-04T11:31:56.729,520.373,4065,15,236
2026-09-04T11:31:56.929,520.573,4066,13,236
2026-09-04T11:31:57.129,520.773,4065,16,236
2026-09-04T11:31:57.329,520.973,4066,13,236
2026-09-04T11:31:57.528,521.172,4066,14,236
2026-09-04T11:31:57.728,521.372,4066,14,236
2026-09-04T11:31:57.928,521.572,4066,14,236
2026-09-04T11:31:58.128,521.772,4065,15,236
2026-09-04T11:31:58.328,521.972,4066,12,236
2026-09-04T11:31:58.528,522.171,4065,16,236
2026-09-04T11:31:58.727,522.371,4066,12,236
2026-09-04T11:31:58.927,522.571,4066,14,236
2026-09-04T11:31:59.127,522.771,4065,13,236
2026-09-04T11:31:59.327,522.971,4066,13,235
2026-09-04T11:31:59.527,523.171,4066,13,236
2026-09-04T11:31:59.727,523.371,4066,14,236
2026-09-04T11:31:59.926,523.570,4066,13,236
2026-09-04T11:32:00.127,523.771,4065,14,236
2026-09-04T11:32:00.326,523.970,4065,15,236
2026-09-04T11:32:00.526,524.170,4066,14,236
2026-09-04T11:32:00.726,524.369,4065,15,236
2026-09-04T11:32:00.925,524.569,4066,14,235
2026-09-04T11:32:01.126,524.769,4066,13,236
2026-09-04T11:32:01.325,524.969,4066,12,236
2026-09-04T11:32:01.525,525.169,4066,13,236
2026-09-04T11:32:01.725,525.369,4066,12,236
2026-09-04T11:32:01.924,525.568,4065,13,235
2026-09-04T11:32:02.124,525.768,4066,13,236
2026-09-04T11:32:02.324,525.968,4065,15,236
2026-09-04T11:32:02.524,526.168,4066,13,236
2026-09-04T11:32:02.724,526.367,4066,15,236
2026-09-04T11:32:02.924,526.568,4066,14,236
2026-09-04T11:32:03.124,526.767,4066,14,236
2026-09-04T11:32:03.323,526.967,4066,15,236
2026-09-04T11:32:03.523,527.167,4065,13,235
2026-09-04T11:32:03.723,527.367,4066,13,236
2026-09-04T11:32:03.923,527.567,4066,11,235
2026-09-04T11:32:04.123,527.766,4065,14,236
2026-09-04T11:32:04.322,527.966,4066,13,235
2026-09-04T11:32:04.522,528.166,4066,13,235
2026-09-04T11:32:04.722,528.366,4066,14,236
2026-09-04T11:32:04.922,528.566,4065,12,236
2026-09-04T11:32:05.122,528.765,4065,13,235
2026-09-04T11:32:05.322,528.965,4066,14,236
2026-09-04T11:32:05.521,529.165,4065,13,235
2026-09-04T11:32:05.721,529.365,4066,14,235
2026-09-04T11:32:05.921,529.565,4065,13,235
2026-09-04T11:32:06.121,529.765,4065,15,235
2026-09-04T11:32:06.321,529.965,4066,12,235
2026-09-04T11:32:06.520,530.164,4065,14,235
2026-09-04T11:32:06.720,530.364,4065,12,235
2026-09-04T11:32:06.920,530.564,4066,12,236
2026-09-04T11:32:07.120,530.764,4066,13,235
2026-09-04T11:32:07.320,530.964,4065,13,234
2026-09-04T11:32:07.519,531.163,4066,13,235
2026-09-04T11:32:07.719,531.363,4065,13,235
2026-09-04T11:32:07.919,531.563,4066,15,235
2026-09-04T11:32:08.119,531.763,4066,13,235
2026-09-04T11:32:08.319,531.962,4065,15,235
2026-09-04T11:32:08.518,532.162,4065,13,235
2026-09-04T11:32:08.719,532.362,4066,14,235
2026-09-04T11:32:08.918,532.562,4066,11,234
2026-09-04T11:32:09.118,532.762,4066,14,235
2026-09-04T11:32:09.318,532.961,4066,12,234
2026-09-04T11:32:09.517,533.161,4066,12,235
2026-09-04T11:32:09.718,533.362,4066,14,235
2026-09-04T11:32:09.917,533.561,4066,12,235
2026-09-04T11:32:10.117,533.761,4066,14,235
2026-09-04T11:32:10.317,533.960,4066,14,235
2026-09-04T11:32:10.516,534.160,4065,12,235
2026-09-04T11:32:10.716,534.360,4065,14,235
2026-09-04T11:32:10.916,534.560,4066,14,235
2026-09-04T11:32:11.116,534.760,4065,15,235
2026-09-04T11:32:11.316,534.959,4065,14,235
2026-09-04T11:32:11.515,535.159,4066,15,235
2026-09-04T11:32:11.715,535.359,4065,13,235
2026-09-04T11:32:11.915,535.559,4066,12,235
2026-09-04T11:32:12.115,535.759,4066,13,235
2026-09-04T11:32:12.315,535.958,4066,12,235
2026-09-04T11:32:12.515,536.158,4065,13,235
2026-09-04T11:32:12.715,536.358,4066,14,234
2026-09-04T11:32:12.914,536.558,4065,14,235
2026-09-04T11:32:13.114,536.758,4066,14,235
2026-09-04T11:32:13.314,536.957,4066,14,235
2026-09-04T11:32:13.514,537.157,4065,12,235
2026-09-04T11:32:13.714,537.358,4066,14,235
2026-09-04T11:32:13.913,537.557,4065,14,235
2026-09-04T11:32:14.113,537.757,4066,15,235
2026-09-04T11:32:14.313,537.957,4066,14,235
2026-09-04T11:32:14.513,538.156,4066,14,235
2026-09-04T11:32:14.713,538.356,4066,12,235
2026-09-04T11:32:14.912,538.556,4066,12,235
2026-09-04T11:32:15.112,538.756,4066,12,236
2026-09-04T11:32:15.312,538.956,4066,13,235
2026-09-04T11:32:15.512,539.156,4065,13,234
2026-09-04T11:32:15.712,539.355,4066,14,235
2026-09-04T11:32:15.912,539.555,4065,14,235
2026-09-04T11:32:16.112,539.756,4066,13,234
2026-09-04T11:32:16.312,539.955,4066,14,235
2026-09-04T11:32:16.511,540.155,4066,13,235
2026-09-04T11:32:16.711,540.355,4066,14,235
2026-09-04T11:32:16.911,540.555,4065,14,235
2026-09-04T11:32:17.110,540.754,4065,15,235
2026-09-04T11:32:17.311,540.954,4066,12,234
2026-09-04T11:32:17.510,541.154,4066,14,235
2026-09-04T11:32:17.710,541.354,4066,12,235
2026-09-04T11:32:17.910,541.554,4066,12,235
2026-09-04T11:32:18.110,541.753,4066,13,235
2026-09-04T11:32:18.309,541.953,4066,13,235
2026-09-04T11:32:18.509,542.153,4066,13,235
2026-09-04T11:32:18.709,542.353,4066,14,235
2026-09-04T11:32:18.909,542.553,4066,13,235
2026-09-04T11:32:19.109,542.753,4065,14,235
2026-09-04T11:32:19.309,542.952,4065,14,235
2026-09-04T11:32:19.509,543.152,4066,14,235
2026-09-04T11:32:19.708,543.352,4066,14,235
2026-09-04T11:32:19.909,543.552,4066,13,235
2026-09-04T11:32:20.108,543.752,4065,15,235
2026-09-04T11:32:20.308,543.952,4066,12,235
2026-09-04T11:32:20.508,544.151,4066,14,235
2026-09-04T11:32:20.707,544.351,4066,12,235
2026-09-04T11:32:20.907,544.551,4066,12,235
2026-09-04T11:32:21.107,544.751,4065,13,235
2026-09-04T11:32:21.307,544.951,4066,13,234
2026-09-04T11:32:21.507,545.150,4066,13,235
2026-09-04T11:32:21.706,545.350,4065,14,235
2026-09-04T11:32:21.906,545.550,4066,14,235
2026-09-04T11:32:22.106,545.750,4066,14,235
2026-09-04T11:32:22.306,545.950,4066,14,235
2026-09-04T11:32:22.506,546.149,4066,14,235
2026-09-04T11:32:22.706,546.349,4066,14,236
2026-09-04T11:32:22.905,546.549,4065,12,235
2026-09-04T11:32:23.105,546.749,4066,16,235
2026-09-04T11:32:23.305,546.949,4066,12,235
2026-09-04T11:32:23.505,547.149,4066,15,235
2026-09-04T11:32:23.705,547.349,4066,13,235
2026-09-04T11:32:23.904,547.548,4065,12,235
2026-09-04T11:32:24.104,547.748,4066,13,235
2026-09-04T11:32:24.304,547.948,4066,15,236
2026-09-04T11:32:24.504,548.148,4066,14,235
2026-09-04T11:32:24.704,548.348,4065,15,236
2026-09-04T11:32:24.904,548.547,4066,15,235
2026-09-04T11:32:25.103,548.747,4066,14,235
2026-09-04T11:32:25.303,548.947,4066,15,235
2026-09-04T11:32:25.503,549.147,4066,13,236
2026-09-04T11:32:25.703,549.347,4066,14,235
2026-09-04T11:32:25.903,549.546,4066,12,236
2026-09-04T11:32:26.103,549.746,4066,14,235
2026-09-04T11:32:26.303,549.946,4066,12,236
2026-09-04T11:32:26.502,550.146,4065,13,235
2026-09-04T11:32:26.702,550.346,4066,14,235
2026-09-04T11:32:26.902,550.546,4066,13,236
2026-09-04T11:32:27.102,550.746,4066,14,236
2026-09-04T11:32:27.301,550.945,4065,14,235
2026-09-04T11:32:27.501,551.145,4066,13,236
2026-09-04T11:32:27.701,551.345,4065,14,235
2026-09-04T11:32:27.901,551.545,4066,14,236
2026-09-04T11:32:28.101,551.744,4066,16,235
2026-09-04T11:32:28.301,551.944,4066,14,235
2026-09-04T11:32:28.500,552.144,4066,15,235
2026-09-04T11:32:28.700,552.344,4066,13,235
2026-09-04T11:32:28.900,552.544,4066,12,235
2026-09-04T11:32:29.100,552.743,4066,13,236
2026-09-04T11:32:29.300,552.943,4066,12,235
2026-09-04T11:32:29.500,553.143,4066,13,235
2026-09-04T11:32:29.699,553.343,4066,14,235
2026-09-04T11:32:29.899,553.543,4066,14,236
2026-09-04T11:32:30.099,553.743,4066,13,235
2026-09-04T11:32:30.299,553.943,4066,14,236
2026-09-04T11:32:30.499,554.142,4065,13,235
2026-09-04T11:32:30.698,554.342,4066,15,236
2026-09-04T11:32:30.898,554.542,4066,14,235
2026-09-04T11:32:31.098,554.742,4066,15,235
2026-09-04T11:32:31.298,554.941,4066,12,235
2026-09-04T11:32:31.498,555.142,4065,15,236
2026-09-04T11:32:31.698,555.342,4066,13,235
2026-09-04T11:32:31.897,555.541,4066,12,236
2026-09-04T11:32:32.097,555.741,4065,13,235
2026-09-04T11:32:32.297,555.941,4066,12,235
2026-09-04T11:32:32.497,556.141,4067,13,235
2026-09-04T11:32:32.697,556.341,4066,13,236
2026-09-04T11:32:32.896,556.540,4066,15,235
2026-09-04T11:32:33.096,556.740,4066,13,236
2026-09-04T11:32:33.296,556.940,4066,15,235
2026-09-04T11:32:33.496,557.140,4066,13,235
2026-09-04T11:32:33.696,557.339,4065,15,235
2026-09-04T11:32:33.895,557.539,4066,11,235
2026-09-04T11:32:34.095,557.739,4066,15,235
2026-09-04T11:32:34.295,557.939,4066,12,235
2026-09-04T11:32:34.495,558.138,4066,13,235
2026-09-04T11:32:34.695,558.338,4066,14,236
2026-09-04T11:32:34.894,558.538,4066,12,235
2026-09-04T11:32:35.094,558.738,4066,13,235
2026-09-04T11:32:35.294,558.938,4065,12,235
2026-09-04T11:32:35.494,559.138,4065,13,235
2026-09-04T11:32:35.694,559.338,4066,14,236
2026-09-04T11:32:35.893,559.537,4066,15,235
2026-09-04T11:32:36.093,559.737,4066,13,236
2026-09-04T11:32:36.293,559.937,4066,15,235
2026-09-04T11:32:36.493,560.137,4066,13,236
2026-09-04T11:32:36.693,560.337,4066,14,235
2026-09-04T11:32:36.893,560.536,4066,11,236
2026-09-04T11:32:37.092,560.736,4067,14,235
2026-09-04T11:32:37.292,560.936,4067,12,235
2026-09-04T11:32:37.492,561.136,4066,13,236
2026-09-04T11:32:37.692,561.336,4066,14,235
2026-09-04T11:32:37.892,561.536,4066,12,234
2026-09-04T11:32:38.092,561.735,4066,13,235
2026-09-04T11:32:38.291,561.935,4065,14,235
2026-09-04T11:32:38.491,562.135,4066,13,235
2026-09-04T11:32:38.691,562.334,4066,13,235
2026-09-04T11:32:38.890,562.534,4066,15,235
2026-09-04T11:32:39.090,562.734,4066,14,235
2026-09-04T11:32:39.290,562.934,4066,15,235
2026-09-04T11:32:39.490,563.134,4066,13,234
2026-09-04T11:32:39.690,563.334,4066,14,235
2026-09-04T11:32:39.889,563.533,4066,11,234
2026-09-04T11:32:40.089,563.733,4066,13,235
2026-09-04T11:32:40.289,563.933,4066,12,235
2026-09-04T11:32:40.489,564.133,4065,13,234
2026-09-04T11:32:40.689,564.333,4066,14,235
2026-09-04T11:32:40.889,564.532,4066,13,235
2026-09-04T11:32:41.088,564.732,4066,14,234
2026-09-04T11:32:41.288,564.932,4066,14,235
2026-09-04T11:32:41.488,565.132,4066,13,234
2026-09-04T11:32:41.688,565.331,4066,14,235
2026-09-04T11:32:41.887,565.531,4065,13,234
2026-09-04T11:32:42.088,565.732,4065,15,234
2026-09-04T11:32:42.287,565.931,4065,12,234
2026-09-04T11:32:42.487,566.131,4065,14,234
2026-09-04T11:32:42.687,566.331,4066,12,235
2026-09-04T11:32:42.886,566.530,4066,12,235
2026-09-04T11:32:43.086,566.730,4066,13,234
2026-09-04T11:32:43.286,566.930,4066,13,234
2026-09-04T11:32:43.486,567.129,4066,13,234
2026-09-04T11:32:43.685,567.329,4066,13,234
2026-09-04T11:32:43.885,567.529,4066,14,234
2026-09-04T11:32:44.085,567.729,4066,14,234
2026-09-04T11:32:44.285,567.929,4066,14,234
2026-09-04T11:32:44.485,568.129,4065,13,234
2026-09-04T11:32:44.685,568.329,4067,14,235
2026-09-04T11:32:44.885,568.529,4066,11,234
2026-09-04T11:32:45.085,568.728,4066,15,235
2026-09-04T11:32:45.284,568.928,4066,12,234
2026-09-04T11:32:45.484,569.128,4066,14,235
2026-09-04T11:32:45.684,569.327,4065,14,234
2026-09-04T11:32:45.884,569.527,4066,12,234
2026-09-04T11:32:46.084,569.727,4065,13,234
