elapsed_s,V_mV,I_mA,soc_ref_pct,soc_mcu_pct,err_pct,err_nobias_pct,state
0.0,4151,0,100.00,98.29,-1.71,+0.00,idle
5.0,4151,0,100.00,98.27,-1.73,-0.02,idle
10.0,4152,0,100.00,98.34,-1.66,+0.05,idle
15.0,4152,0,100.00,98.34,-1.66,+0.05,idle
20.0,4151,0,100.00,98.33,-1.67,+0.04,idle
25.0,4151,0,100.00,98.35,-1.65,+0.06,idle
30.0,4151,0,100.00,98.36,-1.64,+0.07,idle
35.0,4151,0,100.00,98.34,-1.66,+0.05,idle
40.0,4152,0,100.00,98.40,-1.60,+0.11,idle
45.0,4152,0,100.00,98.38,-1.62,+0.09,idle
50.0,4152,0,100.00,98.40,-1.60,+0.11,idle
55.0,4151,0,100.00,98.40,-1.60,+0.11,idle
60.0,4151,0,100.00,98.39,-1.61,+0.10,idle
65.0,4152,0,100.00,98.42,-1.58,+0.13,idle
70.0,4151,0,100.00,98.41,-1.59,+0.12,idle
75.0,4151,0,100.00,98.40,-1.60,+0.11,idle
80.0,4142,98,100.00,98.28,-1.72,-0.01,load
85.0,3991,2003,99.96,96.13,-3.83,-2.12,load
90.0,3976,2002,99.87,94.97,-4.90,-3.19,load
94.9,3966,2002,99.79,94.41,-5.38,-3.67,load
99.9,3958,2002,99.71,94.06,-5.65,-3.94,load
104.9,3953,2003,99.62,93.75,-5.87,-4.16,load
109.9,3948,2002,99.54,93.52,-6.02,-4.31,load
114.9,3943,2003,99.46,93.33,-6.13,-4.42,load
119.9,3940,2003,99.38,93.20,-6.18,-4.47,load
124.9,3937,2002,99.29,93.06,-6.23,-4.52,load
129.9,3933,2002,99.21,92.94,-6.27,-4.56,load
134.9,3932,2002,99.13,92.82,-6.31,-4.60,load
139.9,3930,2002,99.04,92.73,-6.31,-4.60,load
144.9,3927,2004,98.96,92.62,-6.34,-4.63,load
149.9,3925,2003,98.88,92.55,-6.33,-4.62,load
154.9,3923,2003,98.79,92.41,-6.38,-4.67,load
159.9,3921,2003,98.71,92.34,-6.37,-4.66,load
164.9,3920,2003,98.63,92.26,-6.37,-4.66,load
169.9,3918,2003,98.55,92.16,-6.39,-4.68,load
174.9,3917,2003,98.46,92.09,-6.37,-4.66,load
179.9,3916,2003,98.38,92.01,-6.37,-4.66,load
184.9,3915,2003,98.30,91.94,-6.36,-4.65,load
189.9,3913,2003,98.21,91.84,-6.37,-4.66,load
194.9,3913,2003,98.13,91.78,-6.35,-4.64,load
199.9,3912,2003,98.05,91.71,-6.34,-4.63,load
204.9,3911,2003,97.96,91.64,-6.32,-4.61,load
209.9,3908,2002,97.88,91.54,-6.34,-4.63,load
214.9,3908,2003,97.80,91.46,-6.34,-4.63,load
219.9,3908,2002,97.72,91.41,-6.31,-4.60,load
224.9,3907,2002,97.63,91.33,-6.30,-4.59,load
229.9,3907,2002,97.55,91.28,-6.27,-4.56,load
234.9,3906,2002,97.47,91.22,-6.25,-4.54,load
239.9,3905,2002,97.38,91.15,-6.23,-4.52,load
244.9,3905,2003,97.30,91.06,-6.24,-4.53,load
249.9,3903,2002,97.22,90.98,-6.24,-4.53,load
254.9,3903,2002,97.13,90.90,-6.23,-4.52,load
259.9,3902,2002,97.05,90.83,-6.22,-4.51,load
264.9,3901,2003,96.97,90.78,-6.19,-4.48,load
269.9,3901,2003,96.89,90.71,-6.18,-4.47,load
274.9,3900,2002,96.80,90.64,-6.16,-4.45,load
279.9,3900,2003,96.72,90.58,-6.14,-4.43,load
284.9,3898,2002,96.64,90.49,-6.15,-4.44,load
289.8,3898,2003,96.55,90.41,-6.14,-4.43,load
294.8,3898,2003,96.47,90.33,-6.14,-4.43,load
299.8,3897,2003,96.39,90.27,-6.12,-4.41,load
304.8,3897,2003,96.30,90.22,-6.08,-4.37,load
309.8,3896,2002,96.22,90.14,-6.08,-4.37,load
314.8,3896,2003,96.14,90.08,-6.06,-4.35,load
319.8,3896,2003,96.06,90.02,-6.04,-4.33,load
324.8,3895,2003,95.97,89.98,-5.99,-4.28,load
329.8,3895,2003,95.89,89.90,-5.99,-4.28,load
334.8,3893,2003,95.81,89.81,-6.00,-4.29,load
339.8,3893,2003,95.72,89.75,-5.97,-4.26,load
344.8,3893,2002,95.64,89.67,-5.97,-4.26,load
349.8,3893,2002,95.56,89.61,-5.95,-4.24,load
354.8,3892,2003,95.48,89.55,-5.93,-4.22,load
359.8,3892,2003,95.39,89.33,-6.06,-4.35,load
364.8,3891,2002,95.31,89.20,-6.11,-4.40,load
369.8,3891,2003,95.23,89.11,-6.12,-4.41,load
374.8,3890,2003,95.14,89.02,-6.12,-4.41,load
379.8,3890,2003,95.06,88.91,-6.15,-4.44,load
384.8,3890,2003,94.98,88.84,-6.14,-4.43,load
389.8,3890,2002,94.89,88.72,-6.17,-4.46,load
394.8,3888,2002,94.81,88.61,-6.20,-4.49,load
399.8,3888,2002,94.73,88.53,-6.20,-4.49,load
404.8,3887,2002,94.65,88.42,-6.23,-4.52,load
409.8,3887,2002,94.56,88.33,-6.23,-4.52,load
414.8,3886,2002,94.48,88.23,-6.25,-4.54,load
419.8,3886,2002,94.40,88.16,-6.24,-4.53,load
424.8,3886,2002,94.31,88.07,-6.24,-4.53,load
429.8,3886,2003,94.23,87.98,-6.25,-4.54,load
434.8,3883,2002,94.15,87.86,-6.29,-4.58,load
439.8,3883,2003,94.06,87.77,-6.29,-4.58,load
444.8,3883,2002,93.98,87.69,-6.29,-4.58,load
449.8,3883,2002,93.90,87.60,-6.30,-4.59,load
454.8,3883,2002,93.82,87.51,-6.31,-4.60,load
459.8,3882,2002,93.73,87.42,-6.31,-4.60,load
464.7,3881,2003,93.65,87.33,-6.32,-4.61,load
469.7,3882,2002,93.57,87.26,-6.31,-4.60,load
474.7,3881,2003,93.48,87.17,-6.31,-4.60,load
479.7,3881,2004,93.40,87.10,-6.30,-4.59,load
484.7,3880,2002,93.32,87.00,-6.32,-4.61,load
489.7,3880,2002,93.23,86.93,-6.30,-4.59,load
494.7,3880,2003,93.15,86.84,-6.31,-4.60,load
499.7,3878,2003,93.07,86.71,-6.36,-4.65,load
504.7,3878,2002,92.99,86.64,-6.35,-4.64,load
509.7,3877,2003,92.90,86.56,-6.34,-4.63,load
514.7,3877,2002,92.82,86.48,-6.34,-4.63,load
519.7,3877,2003,92.74,86.39,-6.35,-4.64,load
524.7,3876,2003,92.65,86.31,-6.34,-4.63,load
529.7,3876,2002,92.57,86.23,-6.34,-4.63,load
534.7,3873,2003,92.49,86.13,-6.36,-4.65,load
539.7,3875,2003,92.41,86.07,-6.34,-4.63,load
544.7,3875,2003,92.32,85.98,-6.34,-4.63,load
549.7,3873,2002,92.24,85.87,-6.37,-4.66,load
554.7,3873,2002,92.16,85.82,-6.34,-4.63,load
559.7,3873,2002,92.07,85.72,-6.35,-4.64,load
564.7,3873,2003,91.99,85.66,-6.33,-4.62,load
569.7,3873,2003,91.91,85.58,-6.33,-4.62,load
574.7,3871,2002,91.82,85.48,-6.34,-4.63,load
579.7,3872,2002,91.74,85.41,-6.33,-4.62,load
584.7,3871,2003,91.66,85.34,-6.32,-4.61,load
589.7,3871,2004,91.58,85.27,-6.31,-4.60,load
594.7,3870,2002,91.49,85.18,-6.31,-4.60,load
599.7,3871,2002,91.41,85.12,-6.29,-4.58,load
604.7,3870,2003,91.33,85.03,-6.30,-4.59,load
609.7,3868,2002,91.24,84.94,-6.30,-4.59,load
614.7,3868,2003,91.16,84.85,-6.31,-4.60,load
619.7,3868,2002,91.08,84.79,-6.29,-4.58,load
624.7,3868,2003,90.99,84.71,-6.28,-4.57,load
629.6,3867,2002,90.91,84.64,-6.27,-4.56,load
634.6,3867,2002,90.83,84.56,-6.27,-4.56,load
639.6,3867,2002,90.75,84.48,-6.27,-4.56,load
644.6,3866,2003,90.66,84.42,-6.24,-4.53,load
649.6,3866,2002,90.58,84.36,-6.22,-4.51,load
654.6,3865,2002,90.50,84.28,-6.22,-4.51,load
659.6,3865,2002,90.41,84.21,-6.20,-4.49,load
664.6,3863,2002,90.33,84.11,-6.22,-4.51,load
669.6,3863,2002,90.25,84.03,-6.22,-4.51,load
674.6,3863,2002,90.16,83.95,-6.21,-4.50,load
679.6,3863,2004,90.08,83.90,-6.18,-4.47,load
684.6,3862,2004,90.00,83.83,-6.17,-4.46,load
689.6,3862,2002,89.92,83.76,-6.16,-4.45,load
694.6,3862,2003,89.83,83.69,-6.14,-4.43,load
699.6,3862,2002,89.75,83.63,-6.12,-4.41,load
704.6,3861,2003,89.67,83.56,-6.11,-4.40,load
709.6,3861,2002,89.58,83.48,-6.10,-4.39,load
714.6,3861,2002,89.50,83.42,-6.08,-4.37,load
719.6,3860,2003,89.42,83.36,-6.06,-4.35,load
724.6,3860,2003,89.34,83.30,-6.04,-4.33,load
729.6,3860,2002,89.25,83.24,-6.01,-4.30,load
734.6,3858,2002,89.17,83.15,-6.02,-4.31,load
739.6,3860,2002,89.09,83.10,-5.99,-4.28,load
744.6,3860,2003,89.00,83.04,-5.96,-4.25,load
749.6,3858,2003,88.92,82.95,-5.97,-4.26,load
754.6,3857,2002,88.84,82.88,-5.96,-4.25,load
759.6,3857,2003,88.75,82.83,-5.92,-4.21,load
764.6,3857,2002,88.67,82.77,-5.90,-4.19,load
769.6,3857,2002,88.59,82.71,-5.88,-4.17,load
774.6,3857,2002,88.51,82.66,-5.85,-4.14,load
779.6,3857,2003,88.42,82.60,-5.82,-4.11,load
784.6,3857,2003,88.34,82.54,-5.80,-4.09,load
789.6,3856,2003,88.26,82.48,-5.78,-4.07,load
794.6,3856,2002,88.17,82.43,-5.74,-4.03,load
799.5,3855,2003,88.09,82.35,-5.74,-4.03,load
804.5,3855,2003,88.01,82.30,-5.71,-4.00,load
809.5,3855,2002,87.92,82.25,-5.67,-3.96,load
814.5,3855,2002,87.84,82.18,-5.66,-3.95,load
819.5,3855,2003,87.76,82.14,-5.62,-3.91,load
824.5,3855,2003,87.68,82.07,-5.61,-3.90,load
829.5,3853,2003,87.59,81.99,-5.60,-3.89,load
834.5,3853,2003,87.51,81.93,-5.58,-3.87,load
839.5,3853,2003,87.43,81.89,-5.54,-3.83,load
844.5,3852,2002,87.34,81.82,-5.52,-3.81,load
849.5,3852,2004,87.26,81.77,-5.49,-3.78,load
854.5,3853,2002,87.18,81.73,-5.45,-3.74,load
859.5,3852,2003,87.09,81.67,-5.42,-3.71,load
864.5,3852,2004,87.01,81.61,-5.40,-3.69,load
869.5,3851,2004,86.93,81.56,-5.37,-3.66,load
874.5,3852,2003,86.85,81.52,-5.33,-3.62,load
879.5,3851,2004,86.76,81.46,-5.30,-3.59,load
884.5,3851,2004,86.68,81.41,-5.27,-3.56,load
889.5,3851,2004,86.60,81.35,-5.25,-3.54,load
894.5,3850,2004,86.51,81.30,-5.21,-3.50,load
899.5,3850,2004,86.43,81.24,-5.19,-3.48,load
904.5,3848,2003,86.35,81.18,-5.17,-3.46,load
909.5,3850,2004,86.26,81.14,-5.12,-3.41,load
914.5,3848,2004,86.18,81.06,-5.12,-3.41,load
919.5,3848,2003,86.10,81.01,-5.09,-3.38,load
924.5,3848,2004,86.02,80.95,-5.07,-3.36,load
929.5,3848,2003,85.93,80.91,-5.02,-3.31,load
934.5,3848,2003,85.85,80.86,-4.99,-3.28,load
939.5,3847,2004,85.77,80.81,-4.96,-3.25,load
944.5,3847,2003,85.68,80.75,-4.93,-3.22,load
949.5,3846,2003,85.60,80.70,-4.90,-3.19,load
954.5,3846,2004,85.52,80.64,-4.88,-3.17,load
959.5,3846,2005,85.43,80.61,-4.82,-3.11,load
964.5,3980,0,85.36,80.81,-4.55,-2.84,idle
969.4,3996,0,85.36,81.62,-3.74,-2.03,idle
974.4,4003,0,85.36,81.90,-3.46,-1.75,idle
979.4,4011,0,85.36,82.11,-3.25,-1.54,idle
984.4,4016,0,85.36,82.26,-3.10,-1.39,idle
989.4,4020,0,85.36,82.38,-2.98,-1.27,idle
994.4,4023,0,85.36,82.44,-2.92,-1.21,idle
999.4,4027,0,85.36,82.54,-2.82,-1.11,idle
1004.4,4030,0,85.36,82.62,-2.74,-1.03,idle
1009.4,4032,0,85.36,82.68,-2.68,-0.97,idle
1014.4,4035,0,85.36,82.73,-2.63,-0.92,idle
1019.4,4037,0,85.36,82.81,-2.55,-0.84,idle
1024.4,4037,0,85.36,82.81,-2.55,-0.84,idle
1029.4,4038,0,85.36,82.84,-2.52,-0.81,idle
1034.4,4041,0,85.36,82.91,-2.45,-0.74,idle
1039.4,4042,0,85.36,82.94,-2.42,-0.71,idle
1044.4,4042,0,85.36,82.96,-2.40,-0.69,idle
1049.4,4045,0,85.36,83.00,-2.36,-0.65,idle
1054.4,4045,0,85.36,83.04,-2.32,-0.61,idle
1059.4,4046,0,85.36,83.09,-2.27,-0.56,idle
1064.4,4046,0,85.36,83.10,-2.26,-0.55,idle
1069.4,4046,0,85.36,83.11,-2.25,-0.54,idle
1074.4,4047,0,85.36,83.13,-2.23,-0.52,idle
1079.4,4048,0,85.36,83.15,-2.21,-0.50,idle
1084.4,4050,0,85.36,83.18,-2.18,-0.47,idle
1089.4,4050,0,85.36,83.23,-2.13,-0.42,idle
1094.4,4050,0,85.36,83.25,-2.11,-0.40,idle
1099.4,4051,0,85.36,83.26,-2.10,-0.39,idle
1104.4,4051,0,85.36,83.28,-2.08,-0.37,idle
1109.4,4052,0,85.36,83.32,-2.04,-0.33,idle
1114.4,4051,0,85.36,83.33,-2.03,-0.32,idle
1119.4,4052,0,85.36,83.35,-2.01,-0.30,idle
1124.4,4052,0,85.36,83.36,-2.00,-0.29,idle
1129.4,4052,0,85.36,83.37,-1.99,-0.28,idle
1134.4,4053,0,85.36,83.39,-1.97,-0.26,idle
1139.3,4053,0,85.36,83.40,-1.96,-0.25,idle
1144.3,4053,0,85.36,83.42,-1.94,-0.23,idle
1149.3,4055,0,85.36,83.47,-1.89,-0.18,idle
1154.3,4055,0,85.36,83.49,-1.87,-0.16,idle
1159.3,4055,0,85.36,83.52,-1.84,-0.13,idle
1164.3,4056,0,85.36,83.56,-1.80,-0.09,idle
1169.3,4055,0,85.36,83.55,-1.81,-0.10,idle
1174.3,4055,0,85.36,83.58,-1.78,-0.07,idle
1179.3,4056,0,85.36,83.61,-1.75,-0.04,idle
1184.3,4056,0,85.36,83.62,-1.74,-0.03,idle
1189.3,4056,0,85.36,83.64,-1.72,-0.01,idle
1194.3,4057,0,85.36,83.66,-1.70,+0.01,idle
1199.3,4056,0,85.36,83.68,-1.68,+0.03,idle
1204.3,4057,0,85.36,83.70,-1.66,+0.05,idle
1209.3,4056,0,85.36,83.71,-1.65,+0.06,idle
1214.3,4056,0,85.36,83.73,-1.63,+0.08,idle
1219.3,4057,0,85.36,83.75,-1.61,+0.10,idle
1224.3,4057,0,85.36,83.76,-1.60,+0.11,idle
1229.3,4058,0,85.36,83.78,-1.58,+0.13,idle
1234.3,4058,0,85.36,83.80,-1.56,+0.15,idle
1239.3,4057,0,85.36,83.81,-1.55,+0.16,idle
1244.3,4058,0,85.36,83.83,-1.53,+0.18,idle
1249.3,4058,0,85.36,83.86,-1.50,+0.21,idle
1254.3,4058,0,85.36,83.87,-1.49,+0.22,idle
1259.3,4058,0,85.36,83.88,-1.48,+0.23,idle
1264.3,4058,0,85.36,83.89,-1.47,+0.24,idle
1269.3,4058,0,85.36,83.94,-1.42,+0.29,idle
1274.3,4060,0,85.36,83.96,-1.40,+0.31,idle
1279.2,4060,0,85.36,83.97,-1.39,+0.32,idle
1284.2,4058,0,85.36,83.99,-1.37,+0.34,idle
1289.2,4060,0,85.36,84.02,-1.34,+0.37,idle
1294.2,4058,0,85.36,84.03,-1.33,+0.38,idle
1299.2,4058,0,85.36,84.05,-1.31,+0.40,idle
1304.2,4058,0,85.36,84.05,-1.31,+0.40,idle
1309.2,4060,0,85.36,84.10,-1.26,+0.45,idle
1314.2,4061,0,85.36,84.13,-1.23,+0.48,idle
1319.2,4061,0,85.36,84.14,-1.22,+0.49,idle
1324.2,4061,0,85.36,84.15,-1.21,+0.50,idle
1329.2,4061,0,85.36,84.17,-1.19,+0.52,idle
1334.2,4061,0,85.36,84.18,-1.18,+0.53,idle
1339.2,4061,0,85.36,84.20,-1.16,+0.55,idle
1344.2,4061,0,85.36,84.22,-1.14,+0.57,idle
1349.2,4061,0,85.36,84.24,-1.12,+0.59,idle
1354.2,4061,0,85.36,84.26,-1.10,+0.61,idle
1359.2,4061,0,85.36,84.28,-1.08,+0.63,idle
1364.2,4062,0,85.36,84.30,-1.06,+0.65,idle
1369.2,4062,0,85.36,84.32,-1.04,+0.67,idle
1374.2,4062,0,85.36,84.32,-1.04,+0.67,idle
1379.2,4062,0,85.36,84.34,-1.02,+0.69,idle
1384.2,4062,0,85.36,84.36,-1.00,+0.71,idle
1389.2,4062,0,85.36,84.37,-0.99,+0.72,idle
1394.2,4062,0,85.36,84.39,-0.97,+0.74,idle
1399.2,4062,0,85.36,84.41,-0.95,+0.76,idle
1404.2,4062,0,85.36,84.42,-0.94,+0.77,idle
1409.2,4062,0,85.36,84.43,-0.93,+0.78,idle
1414.2,4062,0,85.36,84.44,-0.92,+0.79,idle
1419.2,4062,0,85.36,84.46,-0.90,+0.81,idle
1424.2,4062,0,85.36,84.48,-0.88,+0.83,idle
1429.1,4063,0,85.36,84.49,-0.87,+0.84,idle
1434.1,4063,0,85.36,84.51,-0.85,+0.86,idle
1439.1,4063,0,85.36,84.52,-0.84,+0.87,idle
1444.1,4062,0,85.36,84.54,-0.82,+0.89,idle
1449.1,4063,0,85.36,84.55,-0.81,+0.90,idle
1454.1,4062,0,85.36,84.56,-0.80,+0.91,idle
1459.1,4062,0,85.36,84.57,-0.79,+0.92,idle
1464.1,4063,0,85.36,84.59,-0.77,+0.94,idle
1469.1,4063,0,85.36,84.60,-0.76,+0.95,idle
1474.1,4063,0,85.36,84.62,-0.74,+0.97,idle
1479.1,4063,0,85.36,84.63,-0.73,+0.98,idle
1484.1,4063,0,85.36,84.64,-0.72,+0.99,idle
1489.1,4062,0,85.36,84.65,-0.71,+1.00,idle
1494.1,4063,0,85.36,84.69,-0.67,+1.04,idle
1499.1,4062,0,85.36,84.67,-0.69,+1.02,idle
1504.1,4065,0,85.36,84.71,-0.65,+1.06,idle
1509.1,4063,0,85.36,84.70,-0.66,+1.05,idle
1514.1,4065,0,85.36,84.75,-0.61,+1.10,idle
1519.1,4063,0,85.36,84.75,-0.61,+1.10,idle
1524.1,4065,0,85.36,84.77,-0.59,+1.12,idle
1529.1,4063,0,85.36,84.77,-0.59,+1.12,idle
1534.1,4065,0,85.36,84.81,-0.55,+1.16,idle
1539.1,4065,0,85.36,84.83,-0.53,+1.18,idle
1544.1,4065,0,85.36,84.84,-0.52,+1.19,idle
1549.1,4065,0,85.36,84.86,-0.50,+1.21,idle
1554.1,4065,0,85.36,84.88,-0.48,+1.23,idle
1559.1,4065,0,85.36,84.89,-0.47,+1.24,idle
1564.1,4065,0,85.36,84.89,-0.47,+1.24,idle
1569.1,3915,2002,85.32,83.89,-1.43,+0.28,load
1574.1,3901,2002,85.24,83.22,-2.02,-0.31,load
1579.1,3892,2002,85.16,82.85,-2.31,-0.60,load
1584.1,3883,2003,85.08,82.56,-2.52,-0.81,load
1589.1,3878,2003,84.99,82.32,-2.67,-0.96,load
1594.0,3873,2003,84.91,82.14,-2.77,-1.06,load
1599.0,3870,2002,84.83,81.97,-2.86,-1.15,load
1604.0,3867,2003,84.74,81.82,-2.92,-1.21,load
1609.0,3863,2002,84.66,81.66,-3.00,-1.29,load
1614.0,3860,2002,84.58,81.55,-3.03,-1.32,load
1619.0,3857,2002,84.50,81.40,-3.10,-1.39,load
1624.0,3856,2002,84.41,81.30,-3.11,-1.40,load
1629.0,3853,2002,84.33,81.20,-3.13,-1.42,load
1634.0,3852,2002,84.25,81.09,-3.16,-1.45,load
1639.0,3850,2002,84.16,80.99,-3.17,-1.46,load
1644.0,3850,2003,84.08,80.89,-3.19,-1.48,load
1649.0,3847,2002,84.00,80.79,-3.21,-1.50,load
1654.0,3847,2002,83.91,80.71,-3.20,-1.49,load
1659.0,3845,2003,83.83,80.61,-3.22,-1.51,load
1664.0,3845,2002,83.75,80.52,-3.23,-1.52,load
1669.0,3843,2002,83.67,80.42,-3.25,-1.54,load
1674.0,3843,2003,83.58,80.35,-3.23,-1.52,load
1679.0,3841,2002,83.50,80.25,-3.25,-1.54,load
1684.0,3840,2002,83.42,80.17,-3.25,-1.54,load
1689.0,3840,2002,83.33,80.10,-3.23,-1.52,load
1694.0,3838,2002,83.25,79.98,-3.27,-1.56,load
1699.0,3837,2002,83.17,79.92,-3.25,-1.54,load
1704.0,3837,2002,83.08,79.85,-3.23,-1.52,load
1709.0,3836,2002,83.00,79.77,-3.23,-1.52,load
1714.0,3835,2002,82.92,79.69,-3.23,-1.52,load
1719.0,3835,2002,82.84,79.63,-3.21,-1.50,load
1724.0,3833,2003,82.75,79.51,-3.24,-1.53,load
1729.0,3832,2004,82.67,79.49,-3.18,-1.47,load
1734.0,3831,2003,82.59,79.43,-3.16,-1.45,load
1739.0,3831,2002,82.50,79.36,-3.14,-1.43,load
1744.0,3830,2003,82.42,79.28,-3.14,-1.43,load
1749.0,3828,2003,82.34,79.19,-3.15,-1.44,load
1754.0,3828,2003,82.25,79.11,-3.14,-1.43,load
1759.0,3828,2003,82.17,79.02,-3.15,-1.44,load
1764.0,3827,2002,82.09,78.95,-3.14,-1.43,load
1769.0,3827,2002,82.01,78.88,-3.13,-1.42,load
1774.0,3826,2002,81.92,78.80,-3.12,-1.41,load
1779.0,3825,2002,81.84,78.72,-3.12,-1.41,load
1784.0,3825,2002,81.76,78.63,-3.13,-1.42,load
1789.0,3823,2003,81.67,78.53,-3.14,-1.43,load
1794.0,3822,2003,81.59,78.46,-3.13,-1.42,load
1799.0,3821,2003,81.51,78.38,-3.13,-1.42,load
1803.9,3821,2003,81.42,78.31,-3.11,-1.40,load
1808.9,3820,2003,81.34,78.23,-3.11,-1.40,load
1813.9,3821,2002,81.26,78.17,-3.09,-1.38,load
1818.9,3820,2002,81.18,78.10,-3.08,-1.37,load
1823.9,3818,2002,81.09,77.97,-3.12,-1.41,load
1828.9,3816,2002,81.01,77.88,-3.13,-1.42,load
1833.9,3816,2003,80.93,77.79,-3.14,-1.43,load
1838.9,3815,2003,80.84,77.73,-3.11,-1.40,load
1843.9,3815,2003,80.76,77.66,-3.10,-1.39,load
1848.9,3815,2002,80.68,77.56,-3.12,-1.41,load
1853.9,3813,2003,80.60,77.46,-3.14,-1.43,load
1858.9,3811,2002,80.51,77.38,-3.13,-1.42,load
1863.9,3812,2002,80.43,77.31,-3.12,-1.41,load
1868.9,3811,2002,80.35,77.23,-3.12,-1.41,load
1873.9,3810,2003,80.26,77.15,-3.11,-1.40,load
1878.9,3808,2002,80.18,77.05,-3.13,-1.42,load
1883.9,3808,2002,80.10,76.95,-3.15,-1.44,load
1888.9,3807,2002,80.01,76.87,-3.14,-1.43,load
1893.9,3806,2002,79.93,76.78,-3.15,-1.44,load
1898.9,3806,2002,79.85,76.71,-3.14,-1.43,load
1903.9,3805,2003,79.77,76.63,-3.14,-1.43,load
1908.9,3805,2002,79.68,76.53,-3.15,-1.44,load
1913.9,3802,2003,79.60,76.43,-3.17,-1.46,load
1918.9,3802,2003,79.52,76.35,-3.17,-1.46,load
1923.9,3801,2003,79.43,76.26,-3.17,-1.46,load
1928.9,3800,2003,79.35,76.15,-3.20,-1.49,load
1933.9,3798,2003,79.27,76.07,-3.20,-1.49,load
1938.9,3798,2003,79.18,75.96,-3.22,-1.51,load
1943.9,3797,2002,79.10,75.87,-3.23,-1.52,load
1948.9,3796,2003,79.02,75.78,-3.24,-1.53,load
1953.9,3795,2002,78.94,75.70,-3.24,-1.53,load
1958.9,3793,2002,78.85,75.59,-3.26,-1.55,load
1963.9,3795,2003,78.77,75.50,-3.27,-1.56,load
1968.9,3792,2003,78.69,75.39,-3.30,-1.59,load
1973.9,3792,2002,78.60,75.30,-3.30,-1.59,load
1978.9,3791,2003,78.52,75.22,-3.30,-1.59,load
1983.9,3790,2004,78.44,75.13,-3.31,-1.60,load
1988.9,3787,2003,78.35,74.98,-3.37,-1.66,load
1993.9,3787,2002,78.27,74.90,-3.37,-1.66,load
1998.9,3786,2003,78.19,74.80,-3.39,-1.68,load
2003.9,3786,2002,78.11,74.71,-3.40,-1.69,load
2008.9,3785,2002,78.02,74.63,-3.39,-1.68,load
2013.9,3782,2004,77.94,74.47,-3.47,-1.76,load
2018.9,3781,2003,77.86,74.38,-3.48,-1.77,load
2023.9,3780,2002,77.77,74.28,-3.49,-1.78,load
2028.9,3780,2002,77.69,74.19,-3.50,-1.79,load
2033.9,3778,2003,77.61,74.07,-3.54,-1.83,load
2038.8,3777,2003,77.52,73.95,-3.57,-1.86,load
2043.8,3776,2002,77.44,73.85,-3.59,-1.88,load
2048.8,3776,2002,77.36,73.77,-3.59,-1.88,load
2053.8,3775,2003,77.28,73.66,-3.62,-1.91,load
2058.8,3773,2002,77.19,73.55,-3.64,-1.93,load
2063.8,3772,2002,77.11,73.43,-3.68,-1.97,load
2068.8,3771,2002,77.03,73.33,-3.70,-1.99,load
2073.8,3770,2002,76.94,73.23,-3.71,-2.00,load
2078.8,3770,2003,76.86,73.13,-3.73,-2.02,load
2083.8,3767,2003,76.78,72.99,-3.79,-2.08,load
2088.8,3767,2002,76.69,72.90,-3.79,-2.08,load
2093.8,3765,2003,76.61,72.79,-3.82,-2.11,load
2098.8,3763,2002,76.53,72.68,-3.85,-2.14,load
2103.8,3762,2002,76.45,72.55,-3.90,-2.19,load
2108.8,3762,2002,76.36,72.44,-3.92,-2.21,load
2113.8,3761,2003,76.28,72.34,-3.94,-2.23,load
2118.8,3760,2003,76.20,72.23,-3.97,-2.26,load
2123.8,3758,2002,76.11,72.12,-3.99,-2.28,load
2128.8,3757,2002,76.03,72.00,-4.03,-2.32,load
2133.8,3756,2003,75.95,71.89,-4.06,-2.35,load
2138.8,3756,2003,75.86,71.79,-4.07,-2.36,load
2143.8,3755,2003,75.78,71.67,-4.11,-2.40,load
2148.8,3753,2003,75.70,71.56,-4.14,-2.43,load
2153.8,3752,2002,75.62,71.44,-4.18,-2.47,load
2158.8,3751,2002,75.53,71.32,-4.21,-2.50,load
2163.8,3751,2004,75.45,71.23,-4.22,-2.51,load
2168.8,3750,2004,75.37,71.14,-4.23,-2.52,load
2173.8,3748,2003,75.28,70.99,-4.29,-2.58,load
2178.8,3747,2002,75.20,70.87,-4.33,-2.62,load
2183.8,3745,2003,75.12,70.76,-4.36,-2.65,load
2188.8,3745,2004,75.03,70.66,-4.37,-2.66,load
2193.8,3743,2002,74.95,70.55,-4.40,-2.69,load
2198.8,3743,2002,74.87,70.43,-4.44,-2.73,load
2203.8,3742,2003,74.79,70.32,-4.47,-2.76,load
2208.8,3741,2003,74.70,70.20,-4.50,-2.79,load
2213.8,3740,2003,74.62,70.11,-4.51,-2.80,load
2218.8,3738,2003,74.54,70.01,-4.53,-2.82,load
2223.8,3737,2002,74.45,69.89,-4.56,-2.85,load
2228.8,3737,2003,74.37,69.79,-4.58,-2.87,load
2233.8,3736,2002,74.29,69.69,-4.60,-2.89,load
2238.8,3735,2002,74.20,69.58,-4.62,-2.91,load
2243.8,3733,2004,74.12,69.45,-4.67,-2.96,load
2248.8,3732,2003,74.04,69.35,-4.69,-2.98,load
2253.8,3732,2004,73.96,69.27,-4.69,-2.98,load
2258.8,3731,2004,73.87,69.19,-4.68,-2.97,load
2263.8,3730,2004,73.79,69.11,-4.68,-2.97,load
2268.8,3728,2004,73.71,68.99,-4.72,-3.01,load
2273.8,3727,2004,73.62,68.89,-4.73,-3.02,load
